APPLICATION_NUMBER,TARGET
123647940,82592.0
123435380,70478.0
123572201,118909.5
123529451,146088.0
123513223,79509.0
123631866,100013.5
123462818,86242.5
123556940,102335.5
123423474,133577.0
123604344,9292.0
123509036,137544.5
123660862,26977.0
123589395,109951.0
123514785,62937.5
123576397,103952.0
123719116,8277.0
123458962,147365.0
123659430,79810.0
123625128,30745.5
123627227,22965.5
123537518,54650.0
123544188,68641.5
123666728,110226.0
123631671,61842.5
123655485,93103.5
123659456,156915.5
123508886,153444.0
123618695,39476.0
123552157,88839.0
123512243,120395.0
123650719,89407.5
123557302,20861.5
123554950,59838.5
123487205,155038.0
123425705,40824.0
123436707,164712.0
123716875,33278.5
123640686,52883.5
123547673,132969.5
123468921,38697.5
123541308,59216.0
123447474,25373.5
123614995,85478.0
123590788,36666.0
123601675,83478.0
123702753,22826.0
123557263,33824.0
123492065,98077.5
123498721,61353.0
123580047,25659.5
123629813,37662.0
123642600,158103.5
123537554,85799.0
123609901,63775.5
123597654,5322.0
123631002,108459.0
123550651,150926.5
123471928,134734.5
123605924,30012.5
123447177,99513.0
123728509,57636.5
123701652,54471.0
123582332,51062.0
123693663,107149.5
123429757,65974.0
123691130,37205.0
123450890,72124.5
123585459,102635.5
123727589,81848.0
123700062,91669.5
123631116,97721.0
123559709,118361.0
123554768,110594.5
123564014,7548.0
123529771,86600.5
123462286,133826.0
123536562,72961.0
123494391,96246.0
123582248,159265.5
123728147,87240.0
123498952,23992.5
123579193,78203.5
123592218,88998.0
123490947,63551.0
123619469,51916.5
123574821,137352.5
123535944,118830.0
123559496,92851.5
123656524,62185.5
123680077,81085.5
123463322,53598.0
123606118,84584.0
123490782,64481.5
123555794,44360.0
123721786,148694.5
123594972,12837.5
123547096,24868.5
123660458,119013.0
123639138,62741.5
123601389,94051.0
123451272,72070.5
123644168,140252.5
123584844,119436.5
123594024,99063.0
123619137,117864.5
123692356,82452.0
123703451,23714.0
123479859,97344.0
123712643,23508.0
123537548,6798.0
123527217,147727.0
123467031,15137.0
123469597,91861.5
123456717,112164.5
123675726,111965.5
123637410,149362.0
123626302,5408.5
123650113,10993.0
123481851,90437.5
123675546,55676.0
123579102,96067.0
123437457,57377.5
123722965,151469.5
123587138,138793.0
123609938,77336.5
123644820,111509.5
123480925,146296.5
123539819,152894.0
123442513,86248.5
123709285,38260.0
123615156,112623.0
123644743,54949.0
123462581,43120.5
123724804,25710.5
123465249,43870.5
123715681,118243.5
123439569,106181.0
123446556,164973.0
123703281,147985.5
123434565,154036.5
123599171,21795.5
123569585,16600.5
123487484,143101.5
123709709,61240.0
123691207,60348.0
123535929,151561.0
123597687,58106.5
123730467,158869.0
123425432,21358.5
123675509,129903.0
123714401,38325.0
123479676,52980.0
123676438,40385.5
123714613,51317.0
123618913,150406.0
123499356,30596.0
123591262,107912.0
123674929,129028.0
123450400,15487.5
123593296,100509.0
123705463,154944.0
123620993,78915.0
123601895,94936.5
123725076,47845.0
123632757,141714.0
123447744,69590.0
123446101,12548.5
123718048,45970.5
123438266,10929.5
123545354,145961.0
123527399,63959.5
123475347,120810.5
123663961,16447.0
123656879,141599.0
123547455,86418.5
123455823,11010.0
123702446,97164.0
123497508,143859.0
123423383,121288.5
123531783,90618.0
123461134,33318.0
123456545,35625.5
123504635,97736.5
123569582,12207.5
123494239,145549.0
123615899,1295.0
123661169,99024.5
123632204,104741.0
123683703,92074.5
123692236,23654.5
123600814,72524.0
123729290,83165.5
123489157,149926.0
123725201,28032.5
123672663,12971.0
123528684,122429.0
123501226,61055.0
123469744,33541.5
123669639,142476.0
123670642,15466.5
123459782,87320.5
123466842,85679.0
123533959,80811.5
123612771,16969.5
123534005,74712.5
123626589,119078.5
123425210,133173.5
123479234,97087.0
123695876,160204.0
123624917,74017.5
123515311,147868.0
123689673,133432.0
123612154,90737.5
123633643,153771.0
123597834,128814.0
123477137,158728.5
123431124,133401.5
123668077,73541.5
123565634,87709.0
123693609,39669.5
123681198,153387.0
123670974,922.0
123493640,89523.5
123649871,134441.5
123619584,33134.5
123667801,26317.5
123439872,76058.5
123713762,117174.5
123557707,14006.5
123595391,108653.0
123599499,34250.5
123500392,109761.0
123473507,103142.5
123628965,137641.0
123621477,105755.0
123635279,102331.0
123657377,93466.0
123571607,44453.5
123436380,63254.5
123522876,23929.5
123720693,47755.0
123597236,68940.0
123478846,95241.5
123599237,2424.0
123573744,3589.0
123556137,60826.5
123535923,80708.5
123519460,11676.5
123699193,91127.0
123487252,144056.5
123457554,107772.5
123638082,67614.0
123622486,5348.0
123540592,138922.5
123583163,134064.5
123703752,146381.5
123561732,60005.5
123531520,38158.5
123594608,115330.0
123695729,90558.5
123452765,66018.0
123456343,162681.0
123726239,105280.0
123667096,94094.0
123570967,105181.5
123683439,133792.0
123647246,91112.5
123688349,82279.5
123670929,121044.0
123537696,141867.5
123666822,68843.0
123672407,95483.0
123667715,120954.0
123627380,31041.5
123616863,107434.5
123429575,152261.5
123636273,148465.0
123523969,98652.5
123555145,7126.5
123625481,66432.0
123678302,15078.0
123565816,7170.0
123583487,8623.5
123532013,28173.0
123429350,158966.0
123587595,93280.5
123471438,10669.5
123496293,90184.0
123454998,57206.5
123668337,140451.5
123455763,13634.5
123558801,144535.5
123518738,90242.0
123629668,63225.5
123484610,140691.5
123423932,59377.5
123437713,58798.0
123573226,56280.0
123437634,89334.0
123533490,2121.0
123641455,32260.5
123620116,24940.0
123695902,50145.0
123671085,66300.5
123614657,56376.5
123638174,53899.5
123694899,162906.0
123531476,75488.5
123554628,931.0
123693769,91857.5
123643662,69837.5
123604611,20072.0
123722176,9041.5
123692658,39285.0
123425505,35538.0
123438997,135095.5
123523250,132522.5
123621567,81526.0
123531347,133726.0
123479300,67560.0
123552316,30392.5
123459128,62596.0
123588008,107118.5
123693934,82424.5
123612248,18358.5
123689173,156883.5
123513169,105298.5
123555189,162324.5
123701929,155912.0
123506617,73138.0
123632330,102462.5
123443670,104976.0
123648273,20931.0
123662997,85564.5
123439295,40542.5
123686860,61493.5
123618175,43449.5
123579468,19245.0
123668872,96473.5
123536780,136192.5
123611880,132886.5
123571473,78348.5
123469459,7152.0
123614496,105817.5
123659175,101013.0
123523669,20834.0
123461015,88287.0
123605026,158933.5
123558843,37192.5
123560895,59494.5
123685669,105681.5
123442764,113635.5
123633618,33651.5
123452346,87687.5
123462507,14165.5
123519521,161139.0
123703651,128129.5
123606898,112354.5
123444935,128279.0
123570642,92664.5
123553952,160923.5
123498328,43169.5
123632824,7583.0
123594969,138271.0
123672683,49375.0
123478362,130101.0
123672956,95811.5
123440189,45999.5
123621080,113800.5
123481661,24516.0
123575902,117323.5
123467196,32011.5
123471463,59927.0
123491267,132510.0
123535930,16028.5
123507273,37755.5
123574862,71732.5
123652862,32137.0
123686515,60512.0
123710080,60676.0
123643005,100491.0
123525968,128702.5
123428765,104635.5
123583427,150291.5
123429988,10413.0
123515331,130219.5
123460755,43618.0
123501730,122250.5
123559521,83401.5
123552341,128145.5
123661002,40569.5
123474117,134697.0
123613928,121014.5
123629447,124988.0
123447749,94609.5
123610168,30405.5
123674634,109351.0
123454425,55847.0
123555882,15604.5
123575409,87712.5
123522688,68972.0
123566785,39894.5
123443545,131518.0
123648313,49647.5
123525145,104472.5
123424387,124440.5
123656559,38677.0
123653551,19497.5
123591050,108906.0
123577620,66118.0
123653895,31166.0
123527481,131810.5
123589622,150568.5
123694801,55176.0
123721675,39171.5
123687333,86573.0
123663731,28706.5
123500590,133004.5
123705645,53204.5
123614086,122561.5
123539320,89220.5
123680465,12349.5
123457527,21462.0
123697786,13728.5
123694094,148778.0
123558375,31015.5
123449705,68687.0
123438525,62812.5
123633550,150671.5
123712765,29349.0
123670067,100869.5
123608306,41595.5
123551269,164409.0
123650887,122047.0
123641302,41389.0
123572455,104133.5
123559707,133363.0
123479509,4919.0
123490870,42106.5
123434390,47781.0
123502470,157673.5
123494556,160999.0
123640312,6187.0
123597017,148762.5
123635611,19808.0
123432484,86517.0
123537345,139498.0
123613376,105869.5
123450035,100397.0
123714474,26199.0
123437510,138461.0
123657981,98528.0
123722098,82845.0
123531324,134574.5
123504457,79479.0
123662924,154454.0
123579340,1462.0
123591127,5183.0
123447250,82661.0
123451383,112518.0
123550847,128771.5
123659567,31047.5
123711110,29275.0
123589724,143743.5
123520752,108950.0
123435011,121001.0
123618828,152187.0
123650322,132647.5
123663199,47339.0
123549553,64356.5
123612100,18173.5
123521101,116612.0
123678396,19025.0
123564028,42386.0
123428688,14623.5
123439425,80852.5
123460357,155310.0
123622549,115355.5
123493325,63835.5
123530825,7207.0
123528884,108322.5
123670503,97069.5
123634484,66637.0
123627373,103980.0
123576573,47238.0
123498796,10418.5
123544332,164738.5
123636394,162179.5
123600670,60541.5
123561184,62779.0
123487949,88161.5
123691429,81249.0
123496037,63709.5
123445296,104970.5
123570498,49010.5
123437826,39244.5
123596300,101995.5
123547696,92915.5
123525302,69521.5
123451053,154697.5
123629322,142312.5
123480430,70033.5
123657568,156016.0
123684157,45508.5
123541748,163777.0
123491080,17506.5
123615893,73237.5
123722226,149385.5
123478476,165110.5
123573914,37615.0
123701923,30288.0
123666903,103948.5
123634077,86066.5
123695722,141481.5
123683180,114983.5
123620498,28014.0
123724260,12256.0
123713776,78216.5
123654939,256.5
123724058,133366.0
123468348,152325.0
123504035,126750.0
123491787,102704.0
123482576,5441.5
123473048,33831.5
123640916,149852.5
123436810,11102.0
123628579,10375.0
123684458,135524.5
123596223,108389.5
123717122,106240.0
123641388,26348.0
123596997,82111.5
123481570,2998.0
123536419,26188.0
123541251,20253.5
123546626,120847.0
123446409,152213.0
123460402,18007.0
123683814,17560.0
123479348,151697.0
123450877,118871.0
123688480,1719.5
123426107,120137.5
123672057,59696.5
123454197,136902.5
123456168,96467.0
123547880,102275.0
123509224,32500.0
123507648,36329.0
123652368,69854.0
123477370,79515.5
123482179,148362.0
123489669,98962.0
123498611,164748.0
123723725,35390.5
123699178,56621.0
123696022,23620.0
123436148,162760.5
123517540,66282.5
123576687,162951.5
123699482,69262.0
123453662,37528.0
123602806,88559.0
123569066,35545.5
123437687,111398.0
123429341,5736.0
123535509,154995.5
123636582,49678.5
123492704,22385.0
123536472,72847.0
123532832,15969.5
123662263,157415.5
123425971,2942.0
123468351,144728.0
123699689,148051.0
123497851,74805.0
123479189,144638.5
123660080,2763.0
123482312,10464.0
123728304,17867.5
123704262,98199.0
123487593,111137.5
123555686,53773.5
123474973,56857.5
123568729,54403.0
123551632,155410.0
123652972,93218.0
123605790,40285.5
123649358,108748.0
123701848,143042.5
123486766,16925.0
123612377,95066.5
123478008,49823.5
123477989,49863.5
123467925,50820.0
123636446,92756.0
123506747,17592.5
123667050,90716.5
123593603,87124.5
123681389,134130.5
123446778,5682.0
123425587,160465.5
123729413,114261.0
123544224,56965.5
123564625,5268.0
123721647,18321.5
123622155,36827.0
123471102,119277.0
123439877,40367.5
123585773,82769.5
123471435,94988.0
123449246,2455.5
123488854,43606.0
123613941,64483.0
123459903,114524.5
123609897,126837.5
123562100,92598.0
123539616,77820.0
123568439,4696.5
123505524,8959.0
123545389,48605.5
123526582,7707.5
123590357,70965.0
123647361,75161.5
123715017,94495.0
123493511,135480.0
123439553,100859.0
123561467,134077.0
123630300,49957.5
123487429,93982.5
123608372,14478.5
123471975,131474.5
123571462,22838.5
123683208,63897.0
123699216,114103.5
123641815,30378.0
123497576,54272.0
123691680,100905.0
123576864,143145.0
123558815,156336.0
123575435,61648.0
123691485,153948.5
123611556,102336.0
123450564,18278.5
123613869,55994.5
123678742,122908.0
123462536,31527.0
123465125,30525.0
123615061,57056.5
123466726,18995.0
123632412,119560.5
123485724,103057.0
123427238,149784.5
123678463,13834.5
123693153,127500.5
123619236,28087.0
123570291,51816.0
123519131,117710.0
123690410,84276.0
123443884,9508.5
123479745,94219.5
123472406,102849.5
123624741,1313.5
123516496,75835.5
123700419,71001.0
123598336,7741.5
123643112,27461.0
123529196,16880.5
123542936,101805.5
123727916,70201.0
123649157,33356.0
123673552,126570.0
123448926,31197.0
123587263,145879.0
123525090,18438.5
123592037,71451.0
123487799,115464.0
123701676,61543.5
123700474,48846.0
123630969,84166.0
123580191,42585.5
123436259,107759.5
123525358,28006.0
123706021,129454.5
123468366,130289.5
123450884,151549.5
123668972,144976.5
123638638,131245.0
123689631,55911.0
123620077,94097.0
123669545,9957.0
123589689,69072.5
123538713,8943.5
123553969,96410.0
123685066,24826.0
123559915,75646.5
123538535,150422.5
123434502,69155.5
123692241,27011.0
123653949,35709.5
123462943,20498.5
123423504,92140.5
123658379,25033.5
123568210,97800.0
123462488,106765.0
123529951,103767.0
123555383,74901.0
123498133,42976.5
123672801,138163.0
123497075,142818.0
123582191,83502.5
123424096,113220.5
123541967,95707.5
123611849,81941.0
123467690,67962.0
123714917,56968.0
123660157,40547.5
123703032,68323.0
123580906,96977.5
123704189,40196.5
123624000,151589.0
123514461,97677.0
123494954,127390.0
123654021,106236.5
123466894,78597.0
123566318,15264.5
123519931,55189.5
123565704,92845.5
123695548,122802.0
123452005,68861.5
123674192,140236.0
123537759,88647.5
123465635,37107.0
123425394,160291.5
123674682,140240.0
123669073,54131.0
123448765,70833.5
123447705,159596.0
123433906,27992.0
123692410,80231.5
123639548,39861.5
123590291,96340.5
123632418,147882.5
123676403,4978.0
123725653,8606.5
123638982,113286.5
123494816,162368.0
123463946,33213.0
123604149,105460.0
123591224,22520.5
123554625,34935.0
123610542,37190.5
123575649,14032.5
123558981,24052.0
123605674,21971.0
123671543,66660.5
123672105,102011.0
123460183,164260.0
123642609,95406.0
123526650,127268.0
123584789,147036.0
123650403,54105.5
123704659,5389.0
123649872,132484.0
123667001,118787.5
123543643,106354.5
123636206,35934.0
123598001,59955.5
123477050,77788.0
123480747,150171.5
123620670,19493.5
123484002,132059.0
123520620,139898.0
123450057,51079.0
123660227,73499.0
123472093,104259.5
123564080,151723.5
123657382,56257.0
123723125,71642.5
123642434,128968.5
123598819,7253.5
123509718,16730.5
123554689,37595.5
123687406,163619.0
123503598,148336.0
123463830,20344.0
123455540,159556.5
123689425,65926.5
123588405,55947.0
123540650,21882.5
123540207,101144.5
123625237,147514.5
123710209,14802.5
123519849,110094.0
123492183,68012.0
123660888,79504.5
123463795,124733.5
123620647,109748.5
123603233,86302.0
123576676,25791.0
123534838,37572.5
123551768,5572.5
123543301,26883.0
123724153,131439.0
123424829,80158.0
123519784,8484.0
123698005,164530.5
123634148,155331.0
123470197,4470.0
123707728,163380.5
123707578,39377.0
123524958,141350.5
123538706,33095.0
123639302,156048.0
123460645,41837.0
123426534,129632.5
123532262,18861.0
123587770,43827.0
123565983,81340.5
123714422,21160.0
123595061,8468.0
123707691,156914.5
123676297,122886.0
123532401,72151.5
123686838,101655.5
123659331,86800.5
123566740,16169.5
123561884,102029.5
123672783,75394.5
123543504,8075.5
123636263,141566.0
123617836,162286.0
123708886,125595.5
123704360,71296.5
123637287,123782.0
123625445,810.5
123621512,19591.0
123431342,84064.5
123489318,14925.0
123557032,144656.0
123661823,139604.5
123467251,71321.0
123596436,161523.0
123538034,140045.5
123657521,104797.0
123611970,153763.0
123533483,142741.5
123710724,109694.0
123632571,39475.5
123650061,107113.0
123677115,102461.0
123602852,80666.0
123541820,140857.5
123714077,146520.0
123677790,22272.5
123651484,165100.5
123689429,47200.0
123578335,155449.5
123504079,61616.0
123513682,73521.5
123508535,155663.5
123700113,130297.0
123629146,57533.0
123428065,52023.0
123688744,135393.0
123719337,20428.0
123689122,118495.0
123675275,91695.5
123699851,158476.5
123538400,156922.5
123530458,149139.0
123535312,42466.5
123666437,159148.5
123498112,108081.0
123503400,136141.5
123557670,157025.5
123460199,85584.5
123439865,76134.0
123556433,146194.5
123728499,6096.0
123532231,14795.0
123595392,98336.5
123720322,129046.0
123451447,53694.5
123630239,87410.0
123654508,14832.0
123637994,112445.5
123599518,90732.0
123516907,34988.0
123620564,36797.0
123567450,42337.0
123709462,52333.5
123451257,15115.0
123519731,87841.5
123619958,54513.5
123691385,76159.5
123562214,39893.5
123513351,114414.5
123444521,87143.0
123723382,126810.5
123653562,152438.0
123628120,127918.5
123625456,129023.5
123472061,48647.5
123593732,81222.0
123569506,138478.5
123434283,154943.0
123654699,42718.5
123715343,128495.0
123612357,52249.5
123629010,23914.5
123699236,39897.0
123542269,110374.5
123671372,81036.0
123487882,120533.5
123521710,97127.0
123490953,8531.0
123537486,96755.5
123429693,99824.0
123463483,121421.5
123515806,48314.0
123471774,136062.5
123492618,105983.5
123548535,105703.5
123571421,45604.5
123570342,146224.5
123530743,77692.5
123678825,118763.0
123674616,90089.0
123512987,109204.0
123447741,87263.0
123567075,117480.0
123626312,117308.0
123512562,117283.0
123683037,139988.0
123695653,97022.5
123666468,164033.0
123626064,10518.0
123508827,161829.5
123709205,156238.0
123707055,80718.5
123529386,127718.5
123464265,75175.5
123555741,26510.0
123550214,56829.5
123514990,32774.0
123638479,104872.5
123627691,69060.0
123613797,72488.0
123719412,4364.0
123619299,9629.0
123568445,31213.0
123646485,58968.0
123709753,99788.0
123658906,15548.0
123432660,69658.5
123485222,114960.0
123434821,15589.5
123515995,24794.0
123552599,39027.5
123654777,108082.0
123426227,12535.0
123486827,108359.5
123528206,61986.5
123717499,126822.5
123619540,105824.5
123449065,40891.0
123431035,24509.0
123568995,30169.5
123649700,132549.5
123661058,12365.0
123646448,155671.5
123587535,81934.0
123556876,104360.0
123543177,48741.5
123528661,62917.0
123589858,114145.0
123722396,140610.0
123700415,131956.5
123709759,97910.5
123555837,41237.0
123576614,35242.5
123569018,154540.5
123446041,22845.0
123467105,58440.0
123451368,125339.5
123657081,9723.0
123625141,23601.0
123646432,8227.5
123599747,112834.0
123683382,50980.0
123612480,38362.0
123525579,45401.0
123554233,90560.5
123717242,108462.5
123456755,51671.5
123549629,10431.0
123699727,94765.0
123631086,96413.5
123491858,16516.0
123433484,92297.5
123730360,90920.0
123566250,132836.5
123601821,99637.0
123500558,19940.0
123441909,131245.5
123582700,87162.0
123578063,78180.0
123610525,63439.5
123487563,112326.5
123518334,2152.0
123433577,155328.5
123679088,125929.0
123573900,110035.0
123587330,104874.5
123571807,150187.0
123518229,89802.5
123633522,148938.0
123476146,75431.5
123563543,114598.5
123705256,87574.5
123668521,79927.0
123594540,124252.5
123690842,74090.0
123711152,39490.0
123534518,150056.5
123723813,87220.0
123434051,156196.5
123590644,24919.0
123726029,145029.5
123430694,9074.5
123429606,68106.0
123489894,100019.0
123582256,112383.0
123565790,89079.5
123486056,51827.0
123666869,144996.5
123507916,125276.0
123661332,32207.0
123588531,24772.5
123664158,126520.0
123551143,138022.5
123687395,123393.5
123512218,35427.0
123575113,86035.5
123425002,127428.0
123452459,13988.0
123580724,139210.5
123708361,104778.0
123678488,56712.5
123445129,113978.0
123632477,56582.0
123487531,144332.0
123711638,1178.0
123613152,37558.0
123683119,10961.0
123728388,48465.0
123459215,164512.0
123704503,4174.0
123563140,45245.5
123572203,99658.5
123517077,140991.5
123680557,22127.0
123629290,13379.5
123535370,4562.0
123433087,36983.5
123505658,25669.5
123628589,105699.0
123618237,106506.5
123505241,13297.5
123700990,23627.5
123531547,75305.5
123494551,39282.0
123646815,96713.0
123476502,161578.5
123597879,89864.0
123643102,50008.5
123445424,45149.5
123683460,95351.0
123653098,118018.5
123508327,51055.5
123690003,64845.0
123516305,80642.5
123592042,160334.5
123545378,19613.0
123694507,42847.0
123478353,41652.0
123548752,73761.5
123588023,162485.5
123526190,60413.0
123647263,73293.0
123510450,92540.5
123534757,5457.5
123474390,112445.0
123626596,162965.5
123637091,67972.5
123487103,720.5
123614850,7302.0
123450224,144660.0
123717941,157045.0
123595079,51994.0
123635534,100104.5
123468865,41152.0
123589883,69443.5
123672967,40205.5
123588133,109288.5
123636919,71606.5
123544044,106660.5
123464815,68074.5
123679236,105899.5
123455521,49209.5
123704646,16875.5
123685527,124083.0
123572356,45321.0
123670677,82262.5
123605561,54191.0
123616737,149332.0
123701759,138343.0
123589315,76600.0
123639980,162691.0
123707500,163181.0
123521010,53596.5
123532025,27422.0
123702942,100699.0
123536028,60892.0
123704092,119379.5
123522842,24206.0
123669176,22486.0
123620041,92392.5
123546220,77118.5
123680890,9457.0
123723115,39954.5
123425251,100298.5
123575496,104508.5
123722535,124428.0
123683544,78175.0
123519284,95059.5
123708187,78120.0
123471365,128503.5
123624611,44121.0
123666313,40963.5
123499151,106196.5
123624316,17684.0
123504818,147148.5
123669685,140703.0
123594685,106942.5
123577991,99408.0
123663377,1634.5
123548722,110039.5
123696271,143766.0
123494624,64987.0
123481938,84740.0
123600411,137858.0
123642433,40778.5
123426072,118109.5
123519079,132770.0
123515865,124531.0
123674338,72182.5
123639633,149488.5
123607586,76772.5
123655692,117388.5
123704530,41496.5
123506729,19383.0
123649805,92313.5
123656911,98782.5
123611637,114995.0
123436234,120477.0
123612458,49499.5
123527962,153207.5
123717676,98457.0
123545348,12341.0
123656984,29606.0
123590106,85012.5
123576759,139299.5
123651337,11566.0
123601538,162684.0
123448785,43937.5
123574000,73835.0
123600838,100500.5
123542137,19264.0
123460283,114214.5
123705777,94051.5
123721253,54546.5
123582537,50797.5
123530823,143195.0
123695229,16766.5
123572086,33530.0
123470659,160012.5
123705477,557.5
123446942,63390.0
123499674,89017.5
123573042,8933.5
123722902,104509.0
123563473,26290.0
123651005,23810.0
123669734,70364.0
123490829,31348.5
123480580,56723.5
123727456,134406.0
123594541,103575.5
123633078,89450.5
123620331,31571.0
123466549,57316.0
123451345,94089.5
123435366,137027.0
123542043,73395.0
123634634,21929.0
123688347,29848.5
123639840,23164.5
123531443,6269.5
123634548,74131.0
123550474,40907.5
123594304,127608.5
123442801,122471.0
123647136,136259.5
123671906,35752.5
123722801,83680.5
123472476,48328.5
123707299,33280.0
123500978,156276.0
123577365,18268.5
123549067,132590.5
123448304,47220.5
123519163,34256.0
123646793,31204.0
123576752,160865.0
123517642,16986.5
123719820,23380.0
123458319,58737.0
123483523,60495.0
123465706,108449.5
123603398,118014.5
123477174,14649.5
123634435,22187.5
123713460,98178.5
123511690,27123.5
123653194,113178.0
123624769,67639.0
123440333,36954.0
123461640,98785.5
123481845,27669.0
123467615,164561.0
123501160,7472.0
123605611,110020.0
123564571,127527.0
123716098,11654.5
123509332,108955.0
123566746,137146.5
123641323,135949.5
123711271,61939.0
123427055,8328.0
123457140,81379.5
123658393,91209.0
123672414,73408.0
123730766,68123.5
123571414,68592.0
123458957,98305.0
123443166,157040.5
123455340,71348.5
123465148,137863.5
123566508,6023.0
123560305,155229.0
123602441,147104.0
123437333,91890.5
123653248,131972.5
123532479,127175.0
123617957,83589.5
123489072,81020.0
123676566,143113.5
123517401,121426.5
123443891,4762.0
123600792,56655.0
123585909,160571.5
123621971,25643.0
123514822,62695.0
123510596,28625.0
123652640,143328.0
123550533,38670.5
123644451,28221.0
123444954,45918.0
123576198,115834.5
123442431,51556.0
123528300,141075.5
123586057,67040.0
123698886,120464.0
123480072,130426.0
123715282,151405.5
123704873,51186.5
123623307,92015.5
123452299,103509.0
123423417,72822.5
123694573,19498.0
123451800,18896.0
123429564,43111.5
123543791,136978.0
123458841,113840.0
123427337,85054.5
123670523,46830.0
123674199,103162.0
123428935,89564.5
123447286,29868.0
123655319,120802.5
123699937,50742.0
123717838,47401.0
123433547,117707.5
123557651,58084.0
123532418,38145.0
123424098,40059.0
123552164,157727.0
123522101,28395.0
123610390,139848.5
123635072,125445.5
123664387,101881.5
123642595,50361.0
123542444,68355.0
123586446,47736.5
123699908,83033.0
123523323,95042.5
123531192,163268.0
123459291,19917.5
123496415,70995.0
123583815,56753.0
123463390,121089.5
123714825,164942.5
123508027,28685.0
123601212,16847.0
123648402,108583.5
123606723,48951.0
123435697,3050.5
123667123,112900.0
123523803,28092.5
123633982,84910.5
123524724,51903.5
123574242,71785.0
123665963,77963.5
123668721,92941.5
123517917,93821.5
123708781,154597.0
123479742,82397.0
123439357,27085.0
123609147,15188.5
123619513,128955.5
123448904,137106.5
123454273,137085.5
123583709,35863.0
123726833,122160.0
123657773,105444.0
123453579,152030.0
123436170,135371.0
123563062,10459.0
123527303,6617.0
123596591,71760.0
123688642,5998.0
123559628,139938.5
123565912,149475.5
123659278,132911.5
123614428,93816.0
123535473,101350.5
123654318,93734.0
123520745,131317.5
123633357,116554.0
123568221,143418.5
123541196,70398.0
123647147,44024.5
123469043,22119.0
123715076,138094.0
123604385,20192.5
123548297,23817.0
123499177,63562.0
123491607,132327.0
123604273,136634.5
123518687,115988.0
123594012,58793.0
123552828,17909.0
123516140,86971.0
123460037,45640.0
123526389,71496.0
123677745,151534.5
123650224,112687.0
123456695,62660.0
123561792,8948.5
123451425,90791.5
123449379,38112.5
123727598,57307.0
123591292,132052.0
123600893,43698.5
123603350,151957.5
123435508,104360.0
123548813,152330.5
123477280,58689.5
123725616,986.0
123517132,17844.5
123647410,161682.5
123667237,132462.5
123570825,150743.0
123431198,40960.5
123499630,137944.0
123635784,14855.0
123598435,48188.5
123502259,50705.0
123533213,10156.0
123606779,57772.0
123606254,81397.5
123473982,118273.5
123676120,72604.5
123601680,37821.0
123482600,146518.5
123538325,95943.5
123425975,119503.5
123556356,35642.5
123546127,148520.5
123464563,10251.5
123581397,113827.5
123436028,151225.5
123464511,69661.0
123503201,159464.0
123617234,2127.0
123701213,84684.5
123480003,137560.5
123555128,11646.0
123429645,153853.5
123616443,30043.0
123502021,147841.0
123497330,78921.5
123599679,121757.0
123518510,52174.5
123678540,41285.0
123695960,15809.5
123721121,23599.5
123551907,126368.5
123573881,20081.5
123722225,118032.0
123626038,4146.5
123579592,163743.5
123434258,162627.0
123637283,78192.5
123496665,109506.0
123670540,35499.0
123680426,80881.5
123575721,38151.0
123557878,130490.5
123685996,14472.0
123719670,109407.0
123473813,155258.5
123636914,41531.5
123595566,75757.0
123726009,127292.0
123558223,147173.0
123716093,70344.5
123588299,90732.5
123628206,139001.5
123498187,114267.0
123684274,129694.5
123583062,26162.5
123668607,69799.0
123471162,99834.0
123469693,149613.5
123724617,129680.0
123589392,96191.5
123665352,111989.0
123680105,105327.0
123491074,25092.5
123685604,132851.0
123569633,45596.0
123691677,7404.5
123459772,26625.5
123444896,59236.0
123516034,104455.5
123550970,111299.5
123691094,8710.5
123593210,101226.0
123442062,134127.5
123644531,101880.5
123674724,102919.0
123516635,155008.0
123432560,137791.0
123646343,58353.0
123520218,127225.0
123672907,151111.5
123683888,80917.0
123684474,161698.5
123490619,100659.0
123494011,159439.5
123575836,133538.5
123590883,38586.5
123642706,143898.0
123530207,1690.5
123555972,29041.0
123479789,120756.0
123490535,96168.0
123433176,135772.5
123603154,92143.5
123665528,13757.0
123566621,137405.5
123685410,14671.5
123686102,96857.5
123623846,73550.0
123615387,135706.0
123718847,120280.5
123503426,73097.0
123552113,57730.0
123646631,104675.0
123558697,24965.5
123585907,73907.0
123666764,34123.5
123708140,128701.0
123545301,125147.0
123559594,16139.0
123506600,101824.5
123604628,132451.5
123725488,34676.0
123522092,108193.5
123581175,163533.5
123499999,88256.0
123704660,40762.0
123724200,112009.5
123488091,41870.5
123585452,33045.5
123503217,30332.5
123528897,113623.0
123719895,70770.0
123588425,77735.0
123720865,12562.5
123670298,3653.0
123706606,1868.0
123533463,76639.5
123517691,66766.5
123551404,29941.5
123581429,9418.0
123441647,132185.5
123465277,159781.0
123563472,11118.0
123624713,25262.0
123725283,123648.5
123603967,10830.5
123432285,109428.5
123589751,42538.0
123451066,12610.0
123629717,37904.0
123523778,103300.0
123643595,89340.0
123728514,124681.5
123485749,110844.0
123691305,46887.5
123444310,119162.0
123728928,14566.5
123537949,92836.0
123654375,129314.0
123493604,138550.5
123635469,106696.5
123720508,42176.5
123564249,49230.5
123546815,6550.0
