APPLICATION_NUMBER,TARGET
123425764,0.06179911
123704025,0.07254678
123632813,0.08247053
123710674,0.05624623
123496747,0.083421275
123504798,0.06959654
123688022,0.082408406
123620108,0.026942473
123444498,0.08303116
123580903,0.064371996
123642843,0.07798001
123589037,0.08476913
123527278,0.048098035
123543009,0.15741467
123715394,0.06850318
123680351,0.06454474
123628171,0.048551913
123506492,0.034263294
123687083,0.08307977
123552487,0.035506528
123696070,0.03295464
123573486,0.073912345
123637301,0.08468672
123452265,0.24982078
123441299,0.018127281
123689152,0.053227454
123566707,0.06101983
123653879,0.21248451
123624730,0.03706577
123611317,0.11626681
123430341,0.059241343
123463466,0.1316704
123507981,0.030594438
123589012,0.020906003
123647065,0.035618603
123686568,0.04724147
123697880,0.023461638
123599175,0.03177868
123615642,0.09956747
123499962,0.08543067
123581057,0.043704968
123677575,0.05946084
123581405,0.13993223
123602598,0.12322625
123723673,0.30162814
123534713,0.07193816
123707201,0.06765532
123685439,0.07735063
123681885,0.16804513
123706912,0.08604002
123632686,0.036097743
123717755,0.082505986
123639710,0.07962308
123484823,0.06650405
123671480,0.08230428
123677818,0.07114245
123687785,0.082942285
123479843,0.08421
123672718,0.08249183
123713600,0.022214241
123727032,0.033603627
123633980,0.111975886
123687386,0.045408946
123424054,0.0847836
123458444,0.10005641
123630413,0.0836833
123442385,0.05409531
123694117,0.100344405
123695812,0.021235336
123616412,0.017882999
123489853,0.13209282
123579109,0.08420349
123514250,0.08695699
123541667,0.105905175
123717503,0.1234393
123534613,0.06074316
123729044,0.021279905
123553829,0.020918077
123604667,0.021212231
123599599,0.039586417
123499676,0.09107593
123652102,0.18436722
123597522,0.0688476
123609905,0.034707893
123531319,0.1438655
123590914,0.065126136
123695632,0.022118736
123672011,0.082994424
123674633,0.083819576
123432158,0.08299101
123694107,0.02455019
123640110,0.045865692
123577686,0.13530341
123624305,0.082835086
123554361,0.066214934
123594060,0.085264355
123646510,0.105777904
123663042,0.050595976
123700241,0.08392507
123692593,0.029572016
123706049,0.055716522
123718876,0.08226242
123550377,0.025721584
123557623,0.075417824
123592366,0.3047213
123563381,0.082696214
123550093,0.04947704
123507001,0.07474542
123658287,0.0708128
123488861,0.20036864
123659539,0.083115585
123651428,0.16590127
123542542,0.078794494
123453781,0.08290043
123478310,0.023873135
123579541,0.02172698
123436260,0.05879748
123429588,0.035753407
123567504,0.1811898
123723519,0.12819532
123500457,0.24781843
123472453,0.08861402
123519167,0.056007147
123671789,0.087397985
123663257,0.08191544
123688631,0.04635516
123677058,0.08292751
123577453,0.08277829
123629396,0.28327313
123623259,0.08299101
123447438,0.023301328
123715884,0.04488402
123678134,0.03289629
123494096,0.020453647
123555140,0.07744766
123465476,0.08434044
123678558,0.021843486
123620344,0.020154288
123496018,0.030712318
123688520,0.041496933
123457749,0.08247257
123564489,0.040990923
123577124,0.027163228
123487665,0.08321382
123544271,0.0723791
123491748,0.08288312
123662372,0.07053329
123581341,0.117491566
123456154,0.030311812
123537389,0.08279961
123671675,0.030807253
123633961,0.060275406
123650982,0.077079654
123594077,0.03162363
123576513,0.08276289
123607748,0.04420812
123669526,0.035507865
123559045,0.08226242
123623054,0.15847799
123481529,0.036908172
123646388,0.08400114
123514144,0.12653238
123519310,0.08221726
123684187,0.082959905
123482608,0.1242878
123528921,0.023503449
123488995,0.048212577
123674625,0.19128828
123543121,0.099745765
123495844,0.03641831
123712973,0.02549175
123728026,0.21483044
123520906,0.06725743
123708850,0.18392634
123482953,0.026333192
123573594,0.046686914
123625437,0.033168666
123615914,0.09085387
123590782,0.082685344
123602206,0.01973511
123511949,0.019427937
123554386,0.073913254
123606326,0.09669463
123426883,0.03507433
123708167,0.047391977
123700854,0.035152506
123645536,0.06722434
123520967,0.0617375
123462371,0.06746484
123592498,0.054901887
123570976,0.047257386
123549719,0.06445627
123431132,0.23789108
123562799,0.11701839
123679724,0.0976611
123466352,0.124841556
123730700,0.06675021
123721962,0.14405295
123681140,0.051447548
123547855,0.04216478
123719920,0.1389061
123670050,0.0755689
123502663,0.17365173
123506509,0.083082736
123697524,0.12459874
123657780,0.06425985
123533181,0.09691365
123687397,0.090873756
123486127,0.050312184
123464287,0.03618633
123710801,0.036383953
123490515,0.02436962
123445037,0.065101795
123445112,0.13962075
123567064,0.06518255
123632419,0.08230631
123647830,0.02941657
123427363,0.093052514
123522069,0.024950024
123456152,0.08422162
123651597,0.19670549
123637816,0.14675863
123555557,0.08693473
123610777,0.044551544
123634946,0.04012937
123659194,0.058948826
123458757,0.027198082
123704453,0.050059833
123449593,0.032675967
123709754,0.16041237
123541756,0.23126872
123676026,0.036736738
123715292,0.03191996
123613898,0.043265674
123664578,0.09092461
123672171,0.08504398
123537559,0.053323418
123453398,0.098563366
123565805,0.0250723
123452041,0.16240533
123562450,0.08439099
123670625,0.029491032
123551582,0.082812905
123498596,0.019489948
123652756,0.03871011
123452659,0.08281944
123602087,0.06522741
123473911,0.04590995
123631564,0.05144062
123634183,0.03316533
123623637,0.040523365
123468060,0.091556124
123483038,0.03003389
123468036,0.082725495
123561157,0.08876587
123577329,0.13486862
123523294,0.08298898
123472151,0.057106934
123571355,0.0828418
123427178,0.07486788
123582711,0.14919816
123654750,0.04799844
123668504,0.082598925
123447051,0.15689763
123561430,0.08226446
123501757,0.046682917
123688138,0.046499442
123487757,0.09986611
123596211,0.035760473
123454479,0.10143658
123688749,0.49387527
123554672,0.023159837
123603309,0.0828174
123565866,0.026201388
123713794,0.026693841
123452684,0.08304186
123470528,0.040594395
123678885,0.026297694
123602644,0.08796728
123455455,0.13103029
123464552,0.027352849
123543855,0.13289651
123443756,0.017906975
123506598,0.057082016
123489392,0.024317253
123631934,0.017762952
123730251,0.027599167
123590664,0.03743916
123725106,0.054261617
123675490,0.031190317
123726979,0.08230428
123464342,0.097666994
123563710,0.053338967
123595067,0.032010652
123515266,0.11320897
123696797,0.030121783
123455967,0.04050801
123626829,0.075533524
123582425,0.08961962
123698156,0.023424083
123499595,0.033318985
123714563,0.02145716
123618080,0.0408638
123563996,0.023669124
123585067,0.084188655
123723940,0.050048612
123671799,0.09735988
123660405,0.08317863
123705272,0.060875226
123594373,0.03811769
123709439,0.027023677
123608394,0.08232534
123426906,0.039336324
123618147,0.045639224
123686699,0.06712044
123549957,0.02183257
123426473,0.08429825
123464031,0.06377207
123720845,0.08312492
123516109,0.1754121
123724096,0.08323701
123450264,0.054795593
123682563,0.051541902
123678476,0.04792082
123549340,0.03045847
123442773,0.20305674
123638700,0.058881063
123482785,0.17245162
123519914,0.20096855
123697072,0.02253434
123619037,0.06757172
123557504,0.0403515
123563336,0.043003473
123490257,0.052289777
123553903,0.026365016
123565806,0.085769765
123560822,0.039497983
123454583,0.08276909
123636462,0.06737939
123600547,0.07218742
123615396,0.08445211
123600384,0.04442721
123458915,0.07501921
123627267,0.08404779
123524467,0.09876253
123693075,0.16256684
123499684,0.3319292
123517281,0.023570267
123636145,0.055469252
123495437,0.08120202
123676659,0.05852714
123603644,0.0669465
123610726,0.024094323
123715217,0.023945551
123448788,0.074137926
123442112,0.04945281
123595280,0.07715644
123430790,0.08338932
123511279,0.14509626
123472756,0.03335595
123448348,0.048115917
123642367,0.08084946
123605564,0.15342996
123455568,0.08299101
123537605,0.0576439
123560485,0.068491995
123716844,0.042959593
123537956,0.11642718
123581600,0.041349597
123461562,0.03157587
123674822,0.08344996
123704929,0.23275904
123470153,0.061247267
123607780,0.06772862
123717316,0.08818576
123607274,0.023283623
123567553,0.03502608
123448943,0.08298898
123513896,0.02942807
123531748,0.04427687
123554732,0.08438899
123663906,0.07027862
123536132,0.114908434
123554475,0.04516712
123521838,0.12460265
123504093,0.11333577
123435737,0.05243925
123500760,0.03706249
123466279,0.2126997
123531150,0.18961717
123669365,0.05400728
123691792,0.026184842
123536870,0.08247257
123678272,0.027507598
123600332,0.07446947
123631620,0.09118579
123705438,0.052567206
123444070,0.030075395
123518545,0.07497884
123588415,0.07401887
123630537,0.03316087
123624652,0.0386227
123672852,0.045660265
123425586,0.052176215
123514939,0.056075245
123516852,0.032914832
123513475,0.08359413
123553369,0.02827395
123614903,0.11365827
123653554,0.07799061
123627510,0.037807565
123425408,0.044632405
123500898,0.08377723
123504887,0.076086104
123581333,0.2504673
123639572,0.36595955
123441218,0.2248381
123514456,0.027031172
123681362,0.08247257
123451208,0.08286532
123614384,0.067645915
123576085,0.07096918
123594946,0.10911246
123444131,0.05363378
123659718,0.27067977
123527970,0.046484053
123488265,0.06392045
123600561,0.08338932
123582261,0.0402533
123444693,0.16265108
123635147,0.083884865
123467559,0.16991246
123664756,0.022672871
123526885,0.09073342
123468615,0.08332622
123692129,0.09646356
123578871,0.021204334
123485460,0.1482628
123602542,0.07100664
123505391,0.19953062
123549058,0.086278714
123546766,0.06763249
123703124,0.055222772
123542009,0.10130733
123431816,0.11501946
123499121,0.102307834
123553663,0.04297803
123432223,0.24176875
123568373,0.07855065
123713440,0.16542952
123653961,0.04188885
123693531,0.042157225
123658002,0.019565407
123530924,0.036447544
123492045,0.072982
123576070,0.085702814
123544877,0.08320553
123726654,0.07632336
123711254,0.057454217
123490022,0.06532036
123677264,0.046453908
123721062,0.076459825
123483850,0.18369249
123487379,0.18441567
123696802,0.02889564
123540507,0.07007526
123551788,0.036785506
123677110,0.064863004
123640558,0.043534245
123614162,0.023842376
123445878,0.04521709
123667551,0.11984718
123704071,0.083549015
123712065,0.04745222
123508664,0.038039323
123462802,0.02314029
123577571,0.041323084
123447275,0.080040835
123504572,0.08730756
123462471,0.20931184
123703537,0.025476402
123696159,0.2398953
123590082,0.039254397
123528056,0.082849756
123659835,0.08280838
123684496,0.040707193
123700449,0.08103672
123694323,0.20852204
123521258,0.08267243
123433150,0.08544532
123724214,0.03541546
123495629,0.06490938
123558054,0.10477849
123589296,0.063978225
123696432,0.055403013
123714405,0.07213296
123546294,0.08867006
123437609,0.03069823
123431047,0.019760512
123530311,0.08281089
123483462,0.11173016
123655708,0.05413591
123660874,0.2771496
123562716,0.060641266
123439809,0.082352
123569489,0.212113
123445979,0.037157144
123606086,0.08701203
123465599,0.028594196
123714881,0.052196186
123535026,0.028141733
123481849,0.020193757
123628726,0.07658609
123711783,0.041540693
123567247,0.08232534
123512646,0.08336286
123601201,0.051112853
123551615,0.07055576
123459973,0.11732085
123428349,0.08265402
123568699,0.08390784
123440161,0.049739517
123459783,0.17346486
123477186,0.08130791
123667395,0.03020734
123511913,0.043026306
123478489,0.019999297
123501243,0.02730468
123608546,0.06974791
123488467,0.18672399
123554906,0.08311774
123528907,0.23603973
123597328,0.07945733
123489339,0.055455606
123655887,0.04317185
123672339,0.21232013
123697527,0.08307747
123460210,0.16342957
123714934,0.07826366
123708210,0.04589047
123681054,0.058745712
123652031,0.033000194
123620931,0.031908415
123494454,0.039094105
123575534,0.14523788
123638619,0.12289591
123438147,0.08305273
123462682,0.17472467
123526997,0.08240066
123484518,0.06789962
123534770,0.21847653
123546992,0.08232534
123596391,0.08305128
123701836,0.12129213
123702887,0.098032
123426692,0.07608179
123500549,0.07280083
123528178,0.15061642
123694726,0.09225638
123611713,0.052572478
123661436,0.1867035
123534670,0.08367246
123572103,0.082834624
123607788,0.031813677
123622885,0.059636425
123535700,0.14937605
123446066,0.030579263
123729712,0.16209127
123560828,0.2658082
123552142,0.019465443
123601416,0.03751219
123611742,0.050764494
123655163,0.03013533
123469115,0.067188814
123530840,0.14770433
123454268,0.24690945
123695440,0.08273429
123693965,0.03911939
123586801,0.038737517
123496614,0.08265606
123586749,0.02999345
123553305,0.022314569
123601209,0.082505986
123486004,0.036590554
123719037,0.11022135
123480822,0.08247053
123629338,0.03650282
123460789,0.07546534
123552215,0.056840826
123547142,0.043186713
123677380,0.047012124
123638054,0.033990663
123520369,0.042750917
123616399,0.08253063
123700586,0.061027646
123466609,0.07471362
123548124,0.074248984
123474476,0.043242853
123571800,0.15671977
123553595,0.10244185
123429569,0.03694524
123470872,0.08363384
123595598,0.036090948
123520073,0.046797812
123453522,0.06710009
123651371,0.09449223
123525566,0.054452192
123625718,0.02854015
123543968,0.08508503
123427907,0.02532711
123425253,0.044951428
123561533,0.08288312
123562641,0.20740883
123568595,0.05601281
123468946,0.20681627
123554209,0.06737445
123438792,0.032635935
123432628,0.11984986
123716530,0.20764907
123637457,0.08232534
123540573,0.034567814
123603785,0.31844434
123700681,0.30285233
123563307,0.028762018
123709165,0.087738626
123555904,0.12068274
123569308,0.040367104
123724913,0.05198275
123658555,0.036810376
123452782,0.08271738
123576985,0.04496173
123478240,0.05090484
123494688,0.05836569
123572065,0.0262154
123609179,0.08329876
123686801,0.108117834
123643491,0.06569033
123576896,0.067117825
123515993,0.17880091
123674434,0.08261563
123482496,0.08250984
123587970,0.03704817
123668380,0.17967944
123578869,0.038823925
123729656,0.027848098
123710069,0.08647994
123517588,0.04597872
123516012,0.041597243
123472813,0.042668737
123626250,0.031862292
123458172,0.06907192
123506450,0.039133012
123695603,0.024114355
123613290,0.2318993
123633293,0.048833065
123454478,0.12535027
123716549,0.08400114
123704264,0.08298898
123445601,0.025557995
123684690,0.048986576
123545013,0.06191005
123654989,0.037400592
123701345,0.057536054
123545657,0.08226242
123487414,0.09554471
123597727,0.13319811
123624257,0.12131908
123631316,0.05801301
123652063,0.03987837
123464076,0.060102068
123504473,0.08442445
123460733,0.058969956
123713993,0.08465039
123468913,0.19476604
123635802,0.09424025
123521995,0.022523787
123533046,0.05630247
123548541,0.02240084
123638244,0.09367412
123509572,0.029558066
123481498,0.06609386
123528363,0.08251442
123571061,0.23705661
123482374,0.032558613
123684177,0.06113421
123478622,0.06926988
123545431,0.12904885
123588111,0.08232534
123601190,0.11984469
123533057,0.023833912
123509190,0.035522178
123557040,0.082964614
123580592,0.083698004
123704009,0.12091477
123560889,0.08604493
123586382,0.14077482
123487688,0.15200281
123613275,0.083697066
123657217,0.038118146
123506147,0.06682334
123635924,0.031424362
123711767,0.12339841
123639731,0.047312867
123531309,0.083112754
123561869,0.04821453
123697237,0.06753119
123606175,0.052293062
123659921,0.050126404
123628254,0.044107728
123619220,0.046657827
123458079,0.09959014
123468695,0.110048555
123487350,0.035370287
123555883,0.053903483
123633492,0.08308616
123613798,0.056231897
123693950,0.08263302
123432685,0.08131424
123484160,0.05649119
123608434,0.4320077
123701070,0.091133356
123701579,0.19558217
123441744,0.04690338
123466157,0.09188793
123534133,0.083339706
123636116,0.0828418
123628169,0.08332904
123538644,0.035383876
123614700,0.2719635
123569916,0.06116761
123563201,0.05400104
123599298,0.080222026
123701057,0.04398
123471076,0.14311947
123515373,0.08290316
123498957,0.04494802
123454001,0.03197796
123677003,0.018203449
123482033,0.082512386
123668079,0.10711612
123565648,0.02198628
123650211,0.11894067
123572688,0.06795783
123455201,0.12875469
123571851,0.08293475
123462395,0.031386342
123519394,0.11911744
123446402,0.09096208
123480280,0.071425706
123580799,0.049905516
123568956,0.057284612
123650572,0.048891038
123575440,0.07828901
123565597,0.031646095
123650514,0.08451118
123718671,0.062087566
123484667,0.02952053
123659618,0.20451994
123434191,0.067320056
123596820,0.09622426
123458759,0.08363632
123518287,0.032338753
123572916,0.022991335
123484307,0.115130424
123451347,0.08644949
123683836,0.0276399
123579833,0.045876026
123663327,0.035568003
123635907,0.08442445
123505392,0.08282034
123682998,0.044642806
123458199,0.0200454
123524195,0.08414908
123674723,0.0352081
123448501,0.082820475
123457202,0.11455034
123539698,0.10772307
123503403,0.03398196
123471384,0.05580317
123609054,0.06845059
123623773,0.053426307
123708381,0.107056655
123454120,0.33615068
123437883,0.16759989
123612091,0.075523436
123602728,0.03205163
123592255,0.033088077
123656463,0.058200262
123429516,0.041486
123470954,0.08621224
123638719,0.08335582
123705547,0.026236478
123688654,0.057956576
123638968,0.037672065
123573153,0.06755601
123453258,0.14322414
123666464,0.1331934
123665455,0.0339851
123529668,0.040485766
123711720,0.26321903
123557417,0.029189453
123604772,0.07348639
123544890,0.13668455
123560507,0.042515904
123676488,0.08989406
123575020,0.083565265
123535190,0.083198555
123441555,0.043748446
123540433,0.025601815
123562968,0.05950893
123589519,0.043236014
123544194,0.08338657
123479151,0.049937293
123425904,0.06658031
123606386,0.06620984
123672047,0.07005888
123724187,0.083943024
123686392,0.036576595
123474159,0.08110024
123653745,0.046526153
123482547,0.038526505
123610747,0.11103342
123709414,0.050957434
123596060,0.028065007
123628159,0.026147911
123477641,0.08165549
123698133,0.024535436
123726041,0.08271738
123581459,0.044483297
123464569,0.02705704
123720014,0.035322353
123695804,0.16268733
123678472,0.1011339
123536010,0.03336154
123508143,0.031829372
123585936,0.08321923
123654414,0.043777987
123476543,0.043395177
123498121,0.04691857
123466331,0.08769662
123512380,0.06788519
123562957,0.065734245
123460237,0.03853344
123662741,0.040502787
123682558,0.13049646
123482353,0.034552306
123520978,0.044826828
123559870,0.12312399
123710123,0.0897007
123473335,0.047045916
123521025,0.14004721
123664189,0.083421275
123642029,0.069181666
123602950,0.11546619
123699742,0.06523891
123610079,0.041111186
123549746,0.082512386
123726216,0.14096142
123472484,0.09948115
123662920,0.066916704
123624751,0.12423925
123515326,0.0841474
123648225,0.102298915
123433114,0.08306421
123429836,0.08329703
123548068,0.040628023
123553972,0.1326985
123714822,0.082666256
123630733,0.026910221
123709764,0.15377939
123549413,0.06330183
123694830,0.10871454
123595514,0.113492176
123552789,0.065762006
123472807,0.05209113
123648870,0.0635985
123566752,0.031276323
123550600,0.060013615
123642158,0.021032732
123702115,0.31437278
123549123,0.0824695
123507029,0.0832347
123615352,0.0619542
123692967,0.082863286
123499664,0.040411573
123544998,0.08285816
123546047,0.05110731
123638951,0.034554712
123530765,0.028607523
123463640,0.11431146
123524919,0.054141365
123483151,0.03921125
123660488,0.054814387
123513193,0.08232534
123691815,0.08704448
123424429,0.01925014
123579970,0.10030191
123610036,0.08526383
123674029,0.026129466
123703236,0.18816467
123635724,0.18437356
123460309,0.087588064
123605793,0.08812288
123495997,0.082512386
123648439,0.029056901
123720243,0.04005716
123570228,0.032438174
123649145,0.18146972
123512948,0.10895221
123540430,0.21929136
123507563,0.050040074
123542660,0.09877849
123519351,0.08286898
123481100,0.23413174
123621786,0.08353767
123623348,0.14525692
123497623,0.15965116
123619430,0.08292276
123595558,0.026960105
123728698,0.098060384
123647673,0.035269566
123468576,0.030515864
123456899,0.08392705
123564135,0.07720189
123714941,0.119629756
123500637,0.05101177
123515903,0.04973603
123513230,0.09709971
123433878,0.047555976
123656701,0.05338297
123701046,0.19841823
123505114,0.082863286
123490410,0.031987805
123441080,0.058263242
123466629,0.03785547
123572029,0.22421274
123552509,0.023998294
123511987,0.022815686
123441910,0.082693756
123646728,0.18269892
123518546,0.050560404
123629364,0.084982485
123668522,0.11865859
123660719,0.04634697
123701944,0.08306639
123488582,0.04694182
123720587,0.17664075
123597668,0.05367563
123508939,0.118212745
123695210,0.11000576
123583777,0.0344991
123685091,0.08226242
123455658,0.08344941
123459154,0.08304445
123672697,0.14717326
123663913,0.06142751
123542473,0.12072277
123498862,0.082812905
123662892,0.13219309
123715583,0.0782361
123698404,0.11103362
123601648,0.07806077
123680311,0.14701144
123498229,0.024163237
123476687,0.08820969
123673946,0.05891099
123438774,0.03965473
123615599,0.20235053
123632642,0.12492804
123425910,0.054258578
123566454,0.12286285
123522635,0.052585524
123543648,0.027998814
123444362,0.08262132
123580839,0.053721942
123590122,0.04811207
123701996,0.11873965
123635086,0.064732455
123595267,0.40914726
123548377,0.34178847
123605374,0.08299101
123679253,0.052756995
123561452,0.037961207
123521848,0.082846254
123502766,0.09723406
123588758,0.06684415
123523310,0.02209554
123559911,0.032946352
123511359,0.06659988
123609620,0.0916325
123516472,0.08282252
123575568,0.023227382
123575921,0.038686395
123571494,0.0710509
123526165,0.028297376
123597553,0.053010095
123640883,0.0988258
123425918,0.14084946
123608357,0.054826625
123440186,0.08288516
123632821,0.057340115
123704837,0.032583855
123604510,0.031563304
123439185,0.1328111
123727096,0.01646692
123469674,0.08334236
123515997,0.06722999
123433021,0.044580154
123606226,0.05537364
123595542,0.12126166
123620544,0.050897915
123591943,0.04784242
123634196,0.054454636
123453592,0.03313791
123498599,0.08338432
123447821,0.08480875
123548850,0.056055885
123593940,0.08303116
123703998,0.022712072
123728390,0.031578697
123583179,0.038188823
123476103,0.03997141
123599607,0.04171781
123477725,0.0887439
123695218,0.05597981
123686100,0.028798297
123529561,0.120416485
123538369,0.06553606
123560570,0.08280961
123538203,0.027401397
123694860,0.066721104
123435544,0.15396598
123495631,0.03199154
123700533,0.054088295
123675835,0.037604712
123696509,0.15274249
123656990,0.20382783
123641347,0.08303116
123500354,0.05074013
123634464,0.065181896
123669727,0.11049569
123492995,0.0921285
123664701,0.082717285
123562628,0.08981787
123711906,0.08413778
123454222,0.034791213
123449855,0.08274613
123574565,0.07401882
123464043,0.025093237
123719901,0.09839
123605651,0.043747447
123428769,0.07134147
123436065,0.1305296
123523062,0.08271738
123582965,0.0653102
123586443,0.034343857
123469665,0.06761309
123486402,0.021118136
123497903,0.028513607
123594832,0.017748777
123541367,0.02400381
123613346,0.08459832
123500520,0.06355031
123478788,0.041386988
123475436,0.14042427
123615329,0.18201604
123533692,0.1390213
123706652,0.032225512
123646406,0.08941008
123603402,0.020475507
123490360,0.066065714
123670254,0.11622341
123661692,0.05666839
123581513,0.1910714
123558227,0.08322082
123695511,0.08543531
123675786,0.051169395
123497289,0.060728304
123621962,0.032830663
123481524,0.08429825
123546819,0.109313905
123670377,0.23839243
123563884,0.112439826
123728079,0.054364435
123634917,0.10835506
123517627,0.17460611
123516138,0.072428845
123669519,0.07372124
123520761,0.04364484
123645743,0.035265334
123638671,0.046564657
123505900,0.057674967
123471524,0.121188164
123639062,0.04919333
123488884,0.029638916
123431938,0.019894723
123698896,0.023642028
123593821,0.083431505
123726282,0.04426765
123663172,0.08290694
123533330,0.07983168
123689373,0.022057703
123637885,0.0747536
123427393,0.11408013
123487440,0.24747626
123570872,0.0380543
123703424,0.03497111
123693161,0.029873133
123573088,0.08394148
123427003,0.03456179
123594784,0.08892441
123699826,0.13179456
123577228,0.26032537
123596110,0.050054483
123604219,0.08882353
123440112,0.14391157
123486247,0.12554908
123607673,0.042269215
123472396,0.07318853
123599904,0.031117046
123439959,0.14969382
123609688,0.082598925
123428995,0.035267495
123551009,0.21352276
123429102,0.07742028
123423386,0.095304236
123590206,0.21519609
123546231,0.039865542
123527243,0.082512386
123530875,0.12309196
123615673,0.082820475
123684856,0.1882961
123429711,0.08047051
123715180,0.10288949
123704616,0.08067624
123578764,0.028787065
123675561,0.095961355
123690107,0.02511866
123428747,0.032473113
123561634,0.08637914
123590458,0.026501691
123601294,0.043911222
123435435,0.04122042
123576785,0.080992736
123489166,0.0734908
123685245,0.08375068
123569212,0.20285404
123676410,0.04755793
123584608,0.03149686
123595750,0.03783319
123598318,0.08383031
123634572,0.059645373
123697726,0.12990752
123618813,0.0665303
123720651,0.08402959
123444265,0.08287109
123615075,0.095680624
123507832,0.11136732
123457212,0.15541986
123600300,0.106045246
123465544,0.06911218
123698724,0.08528525
123576948,0.16510239
123543676,0.047276676
123435145,0.08494067
123634375,0.08200859
123461053,0.11184939
123723820,0.08361521
123662188,0.046319447
123703662,0.051054936
123581102,0.10780515
123680341,0.06737276
123709123,0.083753005
123570997,0.023337176
123618464,0.08272754
123484211,0.082512386
123482347,0.03440973
123430762,0.06267185
123639376,0.051289808
123549099,0.08124674
123636658,0.044806473
123623962,0.23917134
123610811,0.047869056
123453601,0.059210688
123465838,0.031831205
123631428,0.068714395
123572499,0.14358188
123597122,0.059479367
123481511,0.14506662
123668447,0.08536503
123541658,0.054469556
123632110,0.12027049
123660917,0.053180914
123424965,0.06739254
123613544,0.053693093
123452644,0.031752236
123477789,0.0828418
123615011,0.08381129
123450606,0.023649594
123659228,0.15689337
123477635,0.025585338
123566282,0.06445669
123544761,0.12287941
123426168,0.02676252
123673822,0.022830486
123499129,0.036670674
123630111,0.0365314
123587323,0.084295765
123648018,0.10856088
123542267,0.083154485
123599126,0.22096899
123498664,0.123924755
123462509,0.067437574
123614363,0.3209606
123714354,0.064797856
123697673,0.08509608
123464938,0.09002815
123646182,0.10310944
123554747,0.06939544
123596190,0.07226713
123700021,0.0264354
123574314,0.08436034
123688049,0.072144225
123514386,0.026175907
123471042,0.12797031
123677054,0.038094494
123524505,0.11263689
123729374,0.059717696
123692566,0.08277932
123550916,0.17127104
123714626,0.07890684
123727825,0.069823846
123535202,0.065919876
123644617,0.026929233
123594231,0.08429825
123472204,0.03465526
123600595,0.24920459
123559414,0.021655044
123433751,0.047812246
123563176,0.035826433
123522455,0.19994506
123691614,0.17549369
123498842,0.12676054
123487684,0.038598746
123699133,0.049270038
123575462,0.08457874
123453621,0.280767
123458754,0.082780324
123509298,0.2778975
123628310,0.53022766
123527026,0.071259275
123426269,0.045254085
123482992,0.28400514
123664135,0.080229655
123488612,0.08314167
123524835,0.16542327
123704322,0.043991204
123465624,0.082696214
123539556,0.1458942
123720609,0.046180762
123613076,0.13432197
123645670,0.024566688
123723506,0.05537184
123452445,0.024208128
123498673,0.025463045
123515758,0.08972205
123704642,0.08303116
123486889,0.030400893
123726232,0.056123577
123714407,0.06901802
123618757,0.032690547
123630756,0.08317836
123449829,0.20518072
123664692,0.08465581
123496209,0.09776251
123469793,0.08275743
123484098,0.18823361
123503746,0.045221128
123497493,0.08365847
123447265,0.10135236
123498426,0.027336493
123573477,0.04128907
123575495,0.08587913
123664998,0.23992975
123697234,0.029331278
123528504,0.084134735
123538489,0.073697194
123674567,0.040964834
123473225,0.030722022
123426879,0.07607673
123578743,0.08247257
123658761,0.1839941
123719943,0.24223241
123584143,0.02715601
123496656,0.08319249
123589103,0.03781462
123459029,0.06803084
123496742,0.020212065
123574888,0.019594971
123687542,0.18968943
123593628,0.052426122
123490048,0.022237668
123475713,0.046048168
123721258,0.17241156
123530098,0.038078554
123428868,0.08256294
123609791,0.054938756
123665895,0.09739222
123626247,0.031071845
123434335,0.17611581
123685928,0.046836272
123602132,0.18363272
123581682,0.08426939
123635310,0.056870602
123446987,0.025375988
123467857,0.082512386
123607411,0.055706948
123429677,0.06589127
123493073,0.08230428
123655265,0.035563447
123549927,0.02355299
123602063,0.06709959
123535335,0.057957757
123633392,0.23507245
123461845,0.100158714
123504283,0.06751991
123470856,0.028019175
123458571,0.024007112
123633350,0.051199872
123696103,0.045493543
123538209,0.021011539
123617131,0.0249618
123626740,0.084684685
123656115,0.018971292
123628095,0.18811563
123426962,0.025458276
123531891,0.02791139
123579379,0.041450955
123437294,0.19100322
123582629,0.02946708
123436210,0.026309162
123442970,0.083296716
123476413,0.08299101
123727749,0.18267635
123670230,0.0829052
123500818,0.085007176
123717569,0.08348104
123575000,0.12629786
123524584,0.047250435
123514829,0.027186621
123584975,0.043566328
123532132,0.08226242
123646923,0.045042627
123663727,0.08328898
123717754,0.05667428
123677145,0.03292167
123547691,0.09940618
123575144,0.06524104
123626148,0.09484597
123689289,0.020048464
123633092,0.18587719
123710759,0.082951255
123672091,0.08307977
123554505,0.098083526
123494163,0.09975328
123590203,0.13978323
123588012,0.04559473
123510700,0.14142714
123722932,0.060903966
123643377,0.031403907
123424138,0.08737509
123444726,0.08576641
123544969,0.10573528
123425591,0.22069176
123558791,0.042048294
123728849,0.036450256
123584110,0.24293402
123567448,0.08461611
123710827,0.02400877
123659546,0.09840511
123456190,0.06717081
123492243,0.05317224
123613864,0.17312899
123662234,0.03447983
123589250,0.017956896
123610575,0.08273806
123466785,0.037737835
123681744,0.08413421
123429497,0.08288987
123687460,0.14648497
123721964,0.09832359
123429973,0.03184128
123727043,0.17909682
123535557,0.034607235
123549203,0.14462796
123624747,0.023210254
123566550,0.04636288
123466033,0.0669746
123446114,0.08636111
